,cached_download_latency@client,cpu@cache,cpu_limit,filesize@client,mem@cache,non_cached_download_latency@client,rx_bitrate_cadv@cache:server,tx_bitrate_cadv@cache:client,vcdn_users@client,wl_cachedperc,wl_filesize,wl_ratelimit
579,0.0222335897135,53.630349475,100,0.524288,106.999808,0.0368519453967,488.284552,521.150158,140.0,5,5,1000
580,0.0488578490998,64.62976295,100,0.524288,108.793856,0.0666300659194,622.562036,642.434818,180.0,5,5,1000
581,0.0123847977339,1.9483878,100,1.048576,57.89696,0.0129157344036,12.639636,17.051056,2.0,95,10,100
582,0.0094599457566,5.9533199,100,1.048576,160.075776,0.0170584584592,16.853992,72.3811,10.0,95,10,100
583,1.98863905803,4.86745225,100,1.048576,177.598464,2.12808519151,5.155596,94.009232,40.0,95,10,100
584,3.96265368728,4.7975238,100,1.048576,180.396032,4.52036651132,4.215148,85.194996,70.0,95,10,100
585,6.24686030198,5.166812275,100,1.048576,181.786624,5.52702595049,4.213036,83.653022,100.0,95,10,100
586,9.31846391897,6.04571815,100,1.048576,182.370304,9.72354623066,4.832316,87.888368,140.0,95,10,100
587,12.5832302033,6.22100895,100,1.048576,181.92384,13.5026686692,8.170036,95.415674,180.0,95,10,100
588,0.00896451039085,4.2350098,100,3.145728,127.086592,0.0115766815519,50.43854,51.10178,2.0,10,30,500
589,0.00692542324049,20.924261,100,3.145728,428.01152,0.0102559360751,214.657036,254.79664,10.0,10,30,500
590,0.292645917827,38.4755386,100,3.145728,484.43392,0.314947741863,378.35552,445.191624,40.0,10,30,500
591,0.768432781342,43.080524025,100,3.145728,474.329088,0.7904823792,422.04909,468.823556,70.0,10,30,500
592,0.85319735445,46.604296625,100,3.145728,482.63168,1.33163443308,375.150078,443.906228,100.0,10,30,500
593,1.10616714557,41.5868837,100,3.145728,475.62752,2.06741143872,381.092344,436.842688,140.0,10,30,500
594,1.17959512756,41.7602902,100,3.145728,478.49472,2.79052998304,481.681252,458.745524,180.0,10,30,500
595,0.012693268862,1.766385,100,1.048576,55.656448,0.0125664883865,8.43188,17.045512,2.0,95,10,1000
596,0.00860252933259,5.176115,100,1.048576,161.56672,0.0143927025429,12.639372,85.03312,10.0,95,10,1000
597,0.00930457885429,17.423041,100,1.048576,178.532352,0.0163944920719,16.858744,314.262436,40.0,95,10,1000
598,0.00929686162998,30.26041585,100,1.048576,178.843648,0.0163073332552,29.499436,513.585712,70.0,95,10,1000
599,0.0115779326773,39.891648925,100,1.048576,179.49696,0.0206176676285,37.926432,717.477112,100.0,95,10,1000
600,0.206493137104,28.327845375,100,1.048576,180.95104,0.207173829745,40.032818,842.016632,140.0,95,10,1000
601,0.45838973803,26.79782355,100,1.048576,183.42912,0.486561253197,42.127588,868.75169,180.0,95,10,1000
602,,0.0,100,,0.987136,,0.0,0.000864,180.0,5,30,500
603,,0.0,100,,0.987136,,0.0,0.00432,180.0,5,30,500
604,,0.0,100,,0.987136,,0.0,0.014472,180.0,5,30,500
605,,0.0,100,,0.987136,,0.0,0.026784,180.0,5,30,500
606,,0.0,100,,0.987136,,0.0,0.040608,180.0,5,30,500
607,,0.0,100,,0.987136,,0.0,0.053568,180.0,5,30,500
608,,0.0,100,,0.987136,,0.0,0.064152,180.0,5,30,500
609,0.0591973002953,0.37932195,100,0.104857,26.886144,0.0653587568813,0.867022,1.712556,2.0,80,1,1000
